"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"South Forest Park","WA","Seattle","Snohomish","Everett",4739,1885,0.00586979722518677,0.0317460317460317,0.121356335514575,752
2017-10-31,"Ridgedale Park","GA","Atlanta","Fulton","Atlanta",4740,2271,-0.00394736842105263,-0.0121792083514572,-0.0413676656817222,751
2017-10-31,"Venetia","FL","Jacksonville","Duval","Jacksonville",4741,1288,-0.0160427807486631,-0.016793893129771,0.00861393891934221,893
2017-10-31,"Capitol East","IA","Des Moines","Polk","Des Moines",4742,961,0.00839454354669465,0.0158562367864693,0.0422993492407809,710
2017-10-31,"Highwood Estates","WI","Milwaukee","Milwaukee","Milwaukee",4743,1262,-0.00473186119873817,0.0128410914927769,0.0112179487179487,612
2017-10-31,"Sycamore Hills","OH","Columbus","Franklin","Columbus",4744,1645,0.00673194614443084,0.0262008733624454,0.0922974767596282,1034
2017-10-31,"Riviera Bay","FL","Tampa","Pinellas","Saint Petersburg",4745,1614,-0.00738007380073801,-0.00431832202344232,0.0112781954887218,1255
2017-10-31,"Westwood Park","CA","San Francisco","San Francisco","San Francisco",4746,4373,-0.0056844020009095,-0.00703905540417802,0.00068649885583524,622
2017-10-31,"North Conway","NH",,"Carroll","Conway",4747,1243,0.00566343042071197,0.0315352697095436,0.114798206278027,997
2017-10-31,"Santa Barbara","NM","Albuquerque","Bernalillo","Albuquerque",4748,1060,0.0133843212237094,0.0221793635486982,0.0153256704980843,584
2017-10-31,"Upper East Side","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","San Marino",4749,8305,-0.00823978982565082,-0.0206367924528302,0.000843576765485659,658
2017-10-31,"Whitney","LA","New Orleans","Orleans","New Orleans",4750,1373,-0.0213827512473272,-0.0634379263301501,0.00145878920495988,685
2017-10-31,"Virginia Park","MI","Detroit","Wayne","Detroit",4751,752,0.0053475935828877,0.00804289544235925,0.00804289544235925,470
2017-10-31,"Parkway East","WA","Portland","Clark","Vancouver",4752,1669,0.0090689238210399,0.0176829268292683,0.0334365325077399,612
2017-10-31,"Berkeley Sq. & Parkside","NJ","Trenton","Mercer","Trenton",4753,1458,-0.00613496932515337,0.00969529085872576,-0.010183299389002,690
2017-10-31,"German Village Commission","OH","Columbus","Franklin","Columbus",4754,2010,0,0.00349475786320519,0.046875,1661
2017-10-31,"Stonefield","TX","San Antonio","Bexar","San Antonio",4755,1575,0.00190839694656489,0.00703324808184143,0.0493004663557628,581
2017-10-31,"Lake Walker","MD","Baltimore","Baltimore City","Baltimore",4756,1450,0.000690131124913734,0.00415512465373961,0.00415512465373961,648
2017-10-31,"Crawford Roberts","PA","Pittsburgh","Allegheny","Pittsburgh",4757,1235,-0.0024232633279483,-0.011208967173739,-0.0572519083969466,556
2017-10-31,"Madison Park","WA","Seattle","King","Seattle",4758,3757,0.00159957344708078,0.0234268591664397,-0.0185475444096134,2070
2017-10-31,"Riviera","AL","Mobile","Mobile","Mobile",4759,726,-0.00274725274725275,-0.00547945205479452,0.00833333333333333,795
2017-10-31,"West Tahoe Park","CA","Sacramento","Sacramento","Sacramento",4760,1619,0.00872274143302181,0.0378205128205128,0.15149359886202,584
2017-10-31,"Western Hills","OH","Columbus","Franklin","Columbus",4761,1495,-0.000668449197860962,0.0135593220338983,0.0425383542538354,867
2017-10-31,"North Central","KS","Wichita","Sedgwick","Wichita",4762,648,0.0062111801242236,0.0109204368174727,0,1036
2017-10-31,"Walmsley","VA","Richmond","Richmond City","Richmond",4763,1029,-0.00579710144927536,0.0048828125,0.0575539568345324,527
2017-10-31,"Hillside","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",4764,3273,-0.00607348921955664,-0.00667678300455235,0.0302171860245515,641
2017-10-31,"Fifeville","VA","Charlottesville","Albemarle","Charlottesville",4765,1340,0.0113207547169811,0.0190114068441065,0.0584518167456556,815
2017-10-31,"Maxwell","OK","Tulsa","Tulsa","Tulsa",4766,715,0.00988700564971751,0.0258249641319943,-0.0124309392265193,539
2017-10-31,"Robinswood","WA","Seattle","King","Bellevue",4767,2534,-0.003147128245476,-0.00236220472440945,0.0305002033346889,780
2017-10-31,"Cypress Lakes","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",4768,1650,0.00182149362477231,0.019147621988882,0.00609756097560976,1111
2017-10-31,"Northwood","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",4769,1368,0.00662251655629139,0.00293255131964809,-0.00869565217391304,607
2017-10-31,"Nws Cooperative Alliance","IN","South Bend","Saint Joseph","South Bend",4770,623,0.00322061191626409,0,-0.00637958532695375,1175
2017-10-31,"Turpin Hill","GA","Augusta","Richmond","Augusta",4771,685,0.00439882697947214,0.00883652430044183,0.0410334346504559,671
2017-10-31,"Printers Row","IL","Chicago","Cook","Chicago",4772,1867,-0.00213789417423838,0.00484391819160388,-0.0100742311770944,1851
2017-10-31,"McVoy","AL","Mobile","Mobile","Mobile",4773,801,-0.00124688279301746,0,0.00754716981132076,607
2017-10-31,"Kent","DC","Washington","District of Columbia","Washington",4774,5390,-0.0139041346505671,-0.0518909410729991,-0.0246109301483894,879
2017-10-31,"Smoketown Jackson","KY","Louisville/Jefferson County","Jefferson","Louisville",4775,882,-0.00113250283125708,0.00113507377979569,0.0339976553341149,582
2017-10-31,"Hubbard Heights","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4776,1047,0.00769971126082772,0.030511811023622,0.0672782874617737,909
2017-10-31,"Westwood Highlands","CA","San Francisco","San Francisco","San Francisco",4777,4471,-0.00666518551433015,-0.0158485582214396,-0.0525535070989616,855
2017-10-31,"Cedar Grove","FL","Panama City","Bay","Panama City",4778,1199,-0.00249584026622296,-0.00745033112582781,-0.0172131147540984,1873
2017-10-31,"West Valley","WA","Yakima","Yakima","Yakima",4779,1598,0.0217391304347826,0.0753701211305518,0.0710455764075067,476
2017-10-31,"Goldman Park","WI","Milwaukee","Milwaukee","Milwaukee",4780,1273,-0.00546875,-0.00624512099921936,0.0233118971061093,554
2017-10-31,"Chaparral Estates","AZ","Phoenix","Maricopa","Gilbert",4781,1683,0.00657894736842105,0.0187651331719128,0.0212378640776699,733
2017-10-31,"Crestwood-Hinda Heights","KY","Lexington","Fayette","Lexington",4782,1739,-0.00343839541547278,-0.00114876507754164,0.0302132701421801,1008
2017-10-31,"Butcher's Hill","MD","Baltimore","Baltimore City","Baltimore",4783,1768,0.00283607487237663,0.027906976744186,0.00798175598631699,839
2017-10-31,"Willow Wood","MS","Jackson","Hinds","Jackson",4784,854,0.0106508875739645,0.0178784266984505,0,826
2017-10-31,"South Crichton","AL","Mobile","Mobile","Mobile",4785,738,0.00135685210312076,-0.0027027027027027,0.00819672131147541,698
2017-10-31,"Fox Crossing","AZ","Phoenix","Maricopa","Chandler",4786,1931,0.00259605399792316,0.00625325690463783,0.0460455037919827,760
2017-10-31,"Vilas","WI","Madison","Dane","Madison",4787,2394,0.020460358056266,-0.00333055786844296,0.106284658040665,543
2017-10-31,"Downtown","CT","Hartford","Hartford","Hartford",4788,1274,-0.00701480904130943,-0.00546448087431694,0.0200160128102482,1014
2017-10-31,"Page","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4789,2207,0.0114573785517874,0.0327562002807674,0.0744888023369036,710
2017-10-31,"Lake Eola Heights","FL","Orlando","Orange","Orlando",4790,1487,-0.00601604278074866,-0.013271400132714,-0.0594560404807084,984
2017-10-31,"Hidden Meadow","TX","San Antonio","Bexar","San Antonio",4791,1125,0.00267379679144385,0.0153429602888087,0.0368663594470046,1265
2017-10-31,"Byfield","MA","Boston","Essex","Newbury",4792,2486,-0.0146650812524772,-0.021259842519685,0.0341098169717138,1144
2017-10-31,"Harborview","FL","Jacksonville","Duval","Jacksonville",4793,963,0.00208116545265349,-0.0031055900621118,-0.00207253886010363,845
2017-10-31,"Hadley - Washngton","TN","Nashville","Davidson","Nashville",4794,1347,-0.00810014727540501,-0.000741839762611276,0.0539906103286385,789
2017-10-31,"Rio Grande Blvd","NM","Albuquerque","Bernalillo","Albuquerque",4795,1430,0.00775193798449612,0.0317460317460317,0.0170697012802276,1037
2017-10-31,"Steubing Ranch","TX","San Antonio","Bexar","San Antonio",4796,1559,-0.000641025641025641,-0.00826972010178117,-0.0157828282828283,986
2017-10-31,"Southwest Airport","OH","Columbus","Franklin","Columbus",4797,1029,0.0259222333000997,0.0393939393939394,0.0575539568345324,1555
2017-10-31,"Fair West","NM","Albuquerque","Bernalillo","Albuquerque",4798,1132,0.000884173297966401,0.0089126559714795,0.00354609929078014,689
2017-10-31,"Glencoe","WA","Seattle","King","Renton",4799,2309,0.0013009540329575,0.00217013888888889,0.037752808988764,983
2017-10-31,"Laurelhurst","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",4800,2728,0.00110091743119266,0.00110091743119266,0.0380517503805175,465
2017-10-31,"New Town","FL","Jacksonville","Duval","Jacksonville",4801,772,0.00651890482398957,0.0184696569920844,0.0334672021419009,760
2017-10-31,"Floral Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",4802,3169,-0.000630715862503942,-0.000630715862503942,0.00923566878980892,647
2017-10-31,"Peter Howell","AZ","Tucson","Pima","Tucson",4803,1194,0.00251889168765743,0.0161702127659574,0.0446194225721785,772
2017-10-31,"Indian Hills","KS","Wichita","Sedgwick","Wichita",4804,793,0.00252844500632111,0.0114795918367347,0.00379746835443038,646
2017-10-31,"Clayton-Tamm","MO","St. Louis","Saint Louis City","Saint Louis",4805,1127,-0.00353669319186561,0.00266903914590747,0.0712927756653992,1015
2017-10-31,"Bartlett Park","FL","Tampa","Pinellas","Saint Petersburg",4806,1134,0.0026525198938992,0.00531914893617021,0.024390243902439,857
2017-10-31,"Bainbridge","OH","Cleveland","Geauga","Chagrin Falls",4807,2056,-0.00435835351089588,0.00685602350636631,0.0647332988089073,1502
2017-10-31,"Heritage Hills","NM","Albuquerque","Bernalillo","Albuquerque",4808,1303,0.00540123456790123,0.00307929176289453,-0.00761614623000762,1013
2017-10-31,"Downtown","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",4809,2662,-0.00150037509377344,-0.00856610800744879,-0.0811183983431136,2209
2017-10-31,"Bear Canyon","NM","Albuquerque","Bernalillo","Albuquerque",4810,1330,0.00529100529100529,0.0144927536231884,0.00529100529100529,860
2017-10-31,"Carver","VA","Richmond","Richmond City","Richmond",4811,1430,0.0221586847748392,0.072768192048012,0.0825132475397426,772
2017-10-31,"Northgrove","AZ","Phoenix","Maricopa","Mesa",4812,2587,0.000386697602474865,-0.000386398763523957,0.0482171799027553,701
2017-10-31,"Sunset Cliffs","CA","San Diego","San Diego","San Diego",4813,5672,-0.0149357415769364,-0.0410819949281488,-0.0392953929539295,1208
2017-10-31,"Armonk","NY","New York","Westchester","North Castle",4814,5226,0.00654853620955316,0.0245049990198,-0.0211650121745645,1343
2017-10-31,"Hills and Dales","TX","San Antonio","Bexar","San Antonio",4815,1978,-0.00201816347124117,-0.0114942528735632,-0.0134663341645885,980
2017-10-31,"Johnson Village","VA","Charlottesville","Albemarle","Charlottesville",4816,1598,-0.00125,0.00188087774294671,0.0269922879177378,591
2017-10-31,"First Addition-Forest Hills","OR","Portland","Clackamas","Lake Oswego",4817,2620,-0.00228484386900229,-0.0019047619047619,0.0319023237495077,916
2017-10-31,"North Canaan","CT","Torrington","Litchfield","Canaan",4818,1436,0.0148409893992933,0.0512445095168375,0.016277423920736,778
2017-10-31,"Madison - Eastend","MD","Baltimore","Baltimore City","Baltimore",4819,1127,-0.000886524822695035,-0.00177147918511957,-0.0739523418241578,910
2017-10-31,"Santa Fe Hills","MO","Kansas City","Jackson","Kansas City",4820,1079,0.0150517403574788,0.0335249042145594,0.0455426356589147,672
2017-10-31,"Lettered Streets","WA","Bellingham","Whatcom","Bellingham",4821,1581,0.00380952380952381,0.0333333333333333,0.0941176470588235,860
2017-10-31,"Woodville Heights","MS","Jackson","Hinds","Jackson",4822,800,0.0025062656641604,0.00628930817610063,0.0025062656641604,983
2017-10-31,"Rosewood","OK","Tulsa","Tulsa","Tulsa",4823,830,0.00241545893719807,0.00484261501210654,-0.00479616306954436,486
2017-10-31,"Rock Creek Lexington Road","KY","Louisville/Jefferson County","Jefferson","Louisville",4824,2029,0,0.00346191889218595,0.00545094152626363,696
2017-10-31,"Laurel Greene","OH","Columbus","Franklin","Columbus",4825,1243,0.00729335494327391,0.0105691056910569,0.0289735099337748,1313
2017-10-31,"East Terrell Hills","TX","San Antonio","Bexar","San Antonio",4826,1193,0.000838926174496644,0.00252100840336134,0.0153191489361702,936
2017-10-31,"Parkwood Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4827,1827,0.00274423710208562,0.0121883656509695,0.0264044943820225,569
2017-10-31,"Pine Valley","IN","Fort Wayne","Allen","Fort Wayne",4828,1587,-0.00936329588014981,-0.0142857142857143,0.131954350927247,794
2017-10-31,"Parkside","WA","Portland","Clark","Vancouver",4829,1586,0.00443318556048132,0.0089058524173028,0.0386378519973805,671
2017-10-31,"Ken-Mar","KS","Wichita","Sedgwick","Wichita",4830,689,0.0043731778425656,0.0117474302496329,-0.00144927536231884,790
2017-10-31,"Old Pompano","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",4831,1809,-0.00110436223081171,-0.000552486187845304,-0.0221621621621622,971
2017-10-31,"Lorrence Creek","TX","San Antonio","Bexar","San Antonio",4832,1630,0.00741656365883807,0.028391167192429,0.0309930423782416,610
2017-10-31,"Vasa","WA","Seattle","King","Bellevue",4833,2786,0.00432588320115357,0.0197657393850659,0.0387770320656227,1077
2017-10-31,"Manhattan Heights","TX","El Paso","El Paso","El Paso",4834,947,-0.00105485232067511,-0.0104493207941484,-0.0434343434343434,620
2017-10-31,"San Mateo","FL","Jacksonville","Duval","Jacksonville",4835,1064,0.00472143531633617,0.0133333333333333,0.0133333333333333,971
2017-10-31,"Hubbard-Richard","MI","Detroit","Wayne","Detroit",4836,840,0.0120481927710843,0.0526315789473684,0.12,882
2017-10-31,"Historic Ybor","FL","Tampa","Hillsborough","Tampa",4837,1193,0.00167926112510495,0.00336417157275021,0,997
2017-10-31,"Barnaby Woods","DC","Washington","District of Columbia","Washington",4838,4035,-0.0182481751824818,-0.033764367816092,-0.0263030888030888,699
2017-10-31,"Sedgwick","NY","Syracuse","Onondaga","Syracuse",4839,1508,-0.0156657963446475,-0.0394904458598726,-0.0169491525423729,794
2017-10-31,"Tallac Village","CA","Sacramento","Sacramento","Sacramento",4840,1452,0.0132588974180042,0.0378842030021444,0.116923076923077,837
2017-10-31,"Westside South","MO","Kansas City","Jackson","Kansas City",4841,960,0.00628930817610063,0.00418410041841004,-0.0062111801242236,565
2017-10-31,"Country Club","AL","Mobile","Mobile","Mobile",4842,2900,0.0111576011157601,0.0294639687610934,0.0108051585918438,712
2017-10-31,"Pickwick Park","FL","Jacksonville","Duval","Jacksonville",4843,1516,-0.00979751796211626,-0.00915032679738562,-0.0213040671400904,736
2017-10-31,"St. Cyrils","AZ","Tucson","Pima","Tucson",4844,1090,0,0.0215557638238051,0.102123356926188,781
2017-10-31,"Reservation","TX","Dallas-Fort Worth","Dallas","Richardson",4845,2221,0.00270880361173815,0.015546410608139,0.0427230046948357,783
2017-10-31,"The Dominion","TX","San Antonio","Bexar","San Antonio",4846,4835,-0.0104379860826852,-0.0184734064149411,-0.0273586803460068,1298
2017-10-31,"Sweetwater","FL","Jacksonville","Duval","Jacksonville",4847,1001,0.001,0.0080563947633434,0.0121334681496461,985
2017-10-31,"Oxbow","TX","San Antonio","Bexar","San Antonio",4848,1233,0,0.0139802631578947,0.0529461998292058,1072
2017-10-31,"Central West","NJ","Trenton","Mercer","Trenton",4849,1237,0.00569105691056911,0,-0.0521072796934866,540
2017-10-31,"Brookland Park","VA","Richmond","Richmond City","Richmond",4850,1177,0.0155306298533218,0.0641952983725136,0.108286252354049,807
2017-10-31,"British Woods","NC","Winston-Salem","Forsyth","Winston-Salem",4851,1086,0.0018450184501845,0.0140056022408964,0.0313390313390313,1081
2017-10-31,"Hannon Park","AL","Mobile","Mobile","Mobile",4852,1032,-0.00193423597678917,-0.00193423597678917,-0.0453283996299722,843
2017-10-31,"Woodland Heights","VA","Richmond","Richmond City","Richmond",4853,1476,-0.00539083557951483,-0.00472016183412003,0.0343377715487036,855
2017-10-31,"Innis Garden Village","OH","Columbus","Franklin","Columbus",4854,850,0.00830367734282325,0.015531660692951,0.0506798516687268,567
2017-10-31,"Old Collier","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",4855,1590,-0.000628535512256443,-0.00313479623824451,0,537
2017-10-31,"Biddleville","NC","Charlotte","Mecklenburg","Charlotte",4856,963,0.0136842105263158,0.0299465240641711,0.0168954593453009,554
2017-10-31,"Hunter Hills","GA","Atlanta","Fulton","Atlanta",4857,979,0.00720164609053498,0.0370762711864407,0.093854748603352,1024
2017-10-31,"Oxford","VA","Richmond","Richmond City","Richmond",4858,1628,0.00618046971569839,0.0130678282514001,0.0175,648
2017-10-31,"Euclid Park","WI","Milwaukee","Milwaukee","Milwaukee",4859,1311,0.00229357798165138,0.0347277032359905,0.0322834645669291,518
2017-10-31,"Jefferson","AL","Mobile","Mobile","Theodore",4860,939,0,0,0.038716814159292,522
2017-10-31,"Birchwood","AK","Anchorage","Anchorage","Anchorage",4861,1965,-0.00506329113924051,-0.00757575757575758,-0.0381791483113069,697
2017-10-31,"Eastwood","TN","Nashville","Davidson","Nashville",4862,2033,-0.000491642084562439,0.0029600394671929,-0.00440744368266406,1009
2017-10-31,"Remington","MD","Baltimore","Baltimore City","Baltimore",4863,1359,-0.0014695077149155,0.00147383935151069,0.0311077389984825,1131
2017-10-31,"West Oakland","PA","Pittsburgh","Allegheny","Pittsburgh",4864,1293,0.0189125295508274,0.0393890675241158,0.0948348856900931,436
2017-10-31,"Pill Hill","IL","Chicago","Cook","Chicago",4865,1394,-0.00214745884037223,-0.00143266475644699,0.0123456790123457,642
2017-10-31,"Castleberry Hill","GA","Atlanta","Fulton","Atlanta",4866,1506,0.00668449197860963,0.0329218106995885,0.109801031687546,816
2017-10-31,"Shipley Hill","MD","Baltimore","Baltimore City","Baltimore",4867,1136,-0.00263388937664618,-0.00350877192982456,-0.0113141862489121,1124
